year,qtr,state_fips,low,high
2002,4,13,1.6,1.72
2002,4,15,1.72,1.84
2002,4,16,1.72,1.84
2002,4,17,1.24,1.32
2002,4,18,1.32,1.4
2002,4,19,0.4,1.11
2002,4,20,1.11,1.24
2002,4,21,1.24,1.32
2002,4,22,1.24,1.32
2002,4,23,1.4,1.5
2002,4,24,1.72,1.84
2002,4,25,1.11,1.24
2002,4,26,1.4,1.5
2002,4,27,1.24,1.32
2002,4,28,1.4,1.5
2002,4,29,1.24,1.32
2002,4,30,1.6,1.72
2002,4,31,0.4,1.11
2002,4,32,1.72,1.84
2002,4,33,1.5,1.6
2002,4,34,1.32,1.4
2002,4,35,1.6,1.72
2002,4,36,0.4,1.11
2002,4,37,1.6,1.72
2002,4,38,0.4,1.11
2002,4,39,1.32,1.4
2002,4,40,1.32,1.4
2002,4,41,1.72,1.84
2002,4,42,1.11,1.24
2002,4,44,1.4,1.5
2002,4,45,1.72,1.84
2002,4,46,1.4,1.5
2002,4,47,1.4,1.5
2002,4,48,1.11,1.24
2002,4,49,1.6,1.72
2002,4,50,1.32,1.4
2002,4,51,1.6,1.72
2002,4,53,1.72,1.84
2002,4,54,1.24,1.32
2002,4,55,1.11,1.24
2002,4,56,1.4,1.5
