year,qtr,state_fips,low,high
2012,4,16,2.06,
2012,4,17,1.4,1.5
2012,4,18,1.4,1.5
2012,4,19,1.24,1.32
2012,4,20,1.11,1.24
2012,4,21,1.32,1.4
2012,4,22,1.24,1.32
2012,4,23,1.84,2.06
2012,4,24,2.06,
2012,4,25,1.4,1.5
2012,4,26,1.4,1.5
2012,4,27,1.5,1.6
2012,4,28,1.4,1.5
2012,4,29,1.4,1.5
2012,4,30,1.72,1.84
2012,4,31,1.24,1.32
2012,4,32,1.84,2.06
2012,4,33,1.72,1.84
2012,4,34,1.84,2.06
2012,4,35,1.72,1.84
2012,4,36,1.11,1.24
2012,4,37,1.72,1.84
2012,4,38,0.4,1.11
2012,4,39,1.32,1.4
2012,4,40,1.24,1.32
2012,4,41,1.84,2.06
2012,4,42,1.32,1.4
2012,4,44,1.72,1.84
2012,4,45,1.84,2.06
2012,4,46,1.4,1.5
2012,4,47,1.4,1.5
2012,4,48,1.11,1.24
2012,4,49,1.72,1.84
2012,4,50,1.6,1.72
2012,4,51,1.84,2.06
2012,4,53,2.06,
2012,4,54,1.24,1.32
2012,4,55,1.32,1.4
2012,4,56,1.32,1.4
